"","colunas","faixa_temporal_por_setores","coeficiente_B","sse","volatilidade","mape","b_volatilidade"
"215","Mats Básicos / Mineração","2012.1",1.1161,0.0367096716669681,0.958011840629028,0.058638159974714,1.06923701532606
"216","Mats Básicos / Químicos","2012.1",0.848499999999999,0.037332136624501,1.08095015416672,0.0768559430308473,0.917186205810461
"217","Mats Básicos / Sid Metalurgia","2012.1",0.769499999999999,0.207622095647164,1.20318371397066,0.136871386573528,0.925849867900422
"218","Petróleo, Gás e Biocombustíveis","2012.1",1.0895,0.00786253322022545,0.944631126760594,0.0280726828376717,1.02917561260567
"219","Telecomunicação / Telefonia Fixa","2012.1",1.0873,0.199686709794099,0.913269568432203,0.182086679529995,0.992998001756334
"220","Telecomunicação / Telefonia Móvel","2012.1",0.531,0.0945174693204268,1.51546347126397,0.122077230167492,0.804711103241168
"221","Utilidade Públ / Água Saneamento","2012.1",1.5542,0.0054699055235661,0.706326832577156,0.0289168324757575,1.09777316319142
"222","Bens Indls / Mat Transporte","2012.2",0.735299999999999,0.156428588215648,1.21935683038906,0.147835367525439,0.896593077385075
"223","Cons N Cíclico / Bebidas","2012.2",1.0789,0.0438836513885173,0.979953573571852,0.0754127095042092,1.05727191052667
"224","Cons N Cíclico / Fumo","2012.2",0.7461,0.0816343976325037,1.24401641940487,0.112286033834876,0.928160650517973
"225","Cons N Cíclico / Pr Pessoal Limp","2012.2",0.808299999999999,0.0179099962405567,1.11838258437957,0.0438000131554918,0.903988642954005
"226","Consumo Cíclico / Comércio","2012.2",0.877399999999999,0.217853832293756,1.10323717138516,0.195796391772711,0.967980294173338
"227","Consumo Cíclico / Tecid Vest Calç","2012.2",0.782599999999999,0.080830981470242,1.23288760415402,0.0786905664740801,0.964857839010935
"228","Mats Básicos / Mineração","2012.2",0.892599999999999,0.0479427253305699,1.08668373339416,0.0981373552054252,0.969973900427626
"229","Mats Básicos / Químicos","2012.2",0.812399999999999,0.0266420438535796,1.12128595734935,0.0440985037084282,0.910932711750611
"230","Mats Básicos / Sid Metalurgia","2012.2",0.812499999999999,0.310039451687948,1.17140145561801,0.229704203168453,0.951763682689632
"231","Petróleo, Gás e Biocombustíveis","2012.2",0.783999999999999,0.0966493391206413,1.20817257634715,0.120940495777446,0.947207299856164
"232","Telecomunicação / Telefonia Fixa","2012.2",0.782699999999999,0.191544594743728,1.15901128917815,0.148061560801006,0.907158136039737
"233","Telecomunicação / Telefonia Móvel","2012.2",0.778799999999999,0.0982937416689781,1.16866923657801,0.149705730738145,0.910159601446953
"234","Utilidade Públ / Água Saneamento","2012.2",0.6574,0.108889065967085,1.31036302786952,0.128195908827075,0.861432654521422
"235","Bens Indls / Mat Transporte","2012.3",0.873299999999999,0.226596287327537,1.07442139865245,0.163786043348775,0.938292207443184
"236","Cons N Cíclico / Bebidas","2012.3",0.858399999999999,0.0678130326923411,1.09214373407487,0.101769049468682,0.937496181329867
"237","Cons N Cíclico / Fumo","2012.3",0.928999999999999,0.0750668310134189,1.054833010195,0.0800318231182791,0.979939866471154
"238","Cons N Cíclico / Pr Pessoal Limp","2012.3",0.778499999999999,0.0247173008826737,1.18630633057671,0.0632337341334963,0.923539478353968
"239","Consumo Cíclico / Comércio","2012.3",0.807999999999999,0.261702454423365,1.19263696328989,0.187409371092451,0.96365066633823
"240","Consumo Cíclico / Tecid Vest Calç","2012.3",1.0697,0.0526614688262804,0.904614217991541,0.100490656131705,0.967665828985551
"241","Mats Básicos / Mineração","2012.3",0.839799999999999,0.0324520066908641,1.14368787088529,0.0685400928385357,0.960469073969465
"242","Mats Básicos / Químicos","2012.3",0.6778,0.0968138608253028,1.31361367794479,0.100777628202028,0.890367350910979
"243","Mats Básicos / Sid Metalurgia","2012.3",0.789199999999999,0.307434046701758,1.19850817760463,0.201662665990773,0.945862653765573
"244","Petróleo, Gás e Biocombustíveis","2012.3",0.987099999999999,0.041924433603932,1.08823855516988,0.0679504887179953,1.07420027780819
"245","Telecomunicação / Telefonia Fixa","2012.3",1.2299,0.146980934761662,0.861072084947657,0.148607760495105,1.05903255727712
"246","Telecomunicação / Telefonia Móvel","2012.3",1.1036,0.0134513712936843,0.957370601299387,0.0429644217737512,1.056554195594
"247","Utilidade Públ / Água Saneamento","2012.3",0.994999999999999,0.0555201611056341,0.987332225009064,0.0860117591455516,0.982395563884018
"248","Bens Indls / Mat Transporte","2012.4",0.6336,0.195245235183112,1.22964424920073,0.142584399578337,0.779102596293583
"249","Cons N Cíclico / Bebidas","2012.4",0.801399999999999,0.0858548924138933,1.24402998186443,0.0766375843247931,0.996965627466153
"250","Cons N Cíclico / Fumo","2012.4",0.6297,0.202633259051293,1.41366033684002,0.14665592536538,0.890181914108161
"251","Cons N Cíclico / Pr Pessoal Limp","2012.4",0.869499999999999,0.0580945042340943,1.14282935512105,0.083488732320652,0.993690124277752
"252","Consumo Cíclico / Comércio","2012.4",1.086,0.0663774261976915,0.88654293429871,0.0970410500428215,0.962785626648399
"253","Consumo Cíclico / Tecid Vest Calç","2012.4",0.788599999999999,0.350548486757859,1.20303272262662,0.279564837422444,0.948711605063351
"254","Mats Básicos / Mineração","2012.4",1.0785,0.0414438984760759,1.02236620084579,0.0745192495338455,1.10262194761218
"255","Mats Básicos / Químicos","2012.4",0.831399999999999,0.119656666876217,1.22056810093732,0.0974861686201446,1.01478031911929
"256","Mats Básicos / Sid Metalurgia","2012.4",0.6112,0.790384601819741,1.45308216580313,0.346677778832852,0.888123819738873
"257","Petróleo, Gás e Biocombustíveis","2012.4",0.6307,0.436953553138393,1.39540503915159,0.206445607422181,0.880081958192908
"258","Telecomunicação / Telefonia Fixa","2012.4",0.6807,0.15004306915095,1.33559674809288,0.117224129393968,0.909140706426823
"259","Telecomunicação / Telefonia Móvel","2012.4",0.984299999999999,0.158669328227798,1.08200703883086,0.101458833362243,1.06501952832121
"260","Utilidade Públ / Água Saneamento","2012.4",0.2705,0.706998513060351,2.15788477564919,0.272416371182177,0.583707831813106
"261","Bens Indls / Mat Transporte","2013.1",0.6033,0.718015113058815,1.4149416155614,0.308726686880612,0.853634276668193
"262","Cons N Cíclico / Bebidas","2013.1",0.715199999999999,0.119889698151401,1.36011491557364,0.122291301751719,0.972754187618266
"263","Cons N Cíclico / Fumo","2013.1",0.6765,0.102842908494488,1.38209201373399,0.129164752325048,0.934985247291044
"264","Cons N Cíclico / Pr Pessoal Limp","2013.1",0.5745,0.330745715932287,1.49284322140232,0.213640084508416,0.857638430695633
"265","Consumo Cíclico / Comércio","2013.1",0.5822,0.689282027457667,1.46693367562037,0.268031804504469,0.854048785946179
"266","Consumo Cíclico / Tecid Vest Calç","2013.1",0.966699999999999,0.0621927713976481,1.11371357663178,0.0715690640896019,1.07662691452994
"267","Mats Básicos / Mineração","2013.1",1.0262,0.0726087403908902,1.07618470386519,0.0761303069527342,1.10438074310646
"268","Mats Básicos / Químicos","2013.1",0.5738,0.165236319555379,1.42174181569562,0.131621408044894,0.815795453846147
"269","Mats Básicos / Sid Metalurgia","2013.1",0.824499999999999,0.47776135330965,1.2059253597052,0.221333205366495,0.994285459076936
"270","Petróleo, Gás e Biocombustíveis","2013.1",1.725,0.0369904594177678,0.751763019481657,0.0756764580840157,1.29679120860586
"271","Telecomunicação / Telefonia Fixa","2013.1",0.716799999999999,0.3047102743073,1.30103689001676,0.186660573361897,0.932583242764012
"272","Telecomunicação / Telefonia Móvel","2013.1",1.2053,0.236869047234242,0.961480020938087,0.201145055546915,1.15887186923668
"273","Utilidade Públ / Água Saneamento","2013.1",1.2604,0.147087926893363,0.911404092658415,0.137757372374227,1.14873371838667
"274","Bens Indls / Mat Transporte","2013.2",0.725899999999999,0.109760822817995,1.19923691715533,0.108306272688954,0.870526078163053
"275","Cons N Cíclico / Bebidas","2013.2",0.863799999999999,0.0265144409854354,1.10981471936573,0.0641005375505843,0.958657954588116
"276","Cons N Cíclico / Fumo","2013.2",0.904999999999999,0.0407221400175098,1.03351946857355,0.0852497851058747,0.935335119059062
"277","Cons N Cíclico / Pr Pessoal Limp","2013.2",0.5382,0.105455333879271,1.50215274118398,0.133637428313739,0.808458605305218
"278","Consumo Cíclico / Comércio","2013.2",0.6356,0.361243044111155,1.35796369345742,0.203788818575321,0.863121723561536
"279","Consumo Cíclico / Tecid Vest Calç","2013.2",0.701799999999999,0.072410913767816,1.25915728988443,0.108782821166758,0.883676586040892
"280","Mats Básicos / Mineração","2013.2",0.644,0.212974919855527,1.39342333169214,0.181381336569373,0.897364625609738
"281","Mats Básicos / Químicos","2013.2",0.835499999999999,0.0278411878943061,1.10569029045017,0.0666309884654484,0.923804237671116
"282","Mats Básicos / Sid Metalurgia","2013.2",0.757699999999999,0.302031074155318,1.21151106920477,0.223813164306374,0.917961937136453
"283","Petróleo, Gás e Biocombustíveis","2013.2",0.6599,0.0694777956939431,1.3293451833833,0.0839422475303172,0.87723488651464
"284","Telecomunicação / Telefonia Fixa","2013.2",0.782099999999999,0.169933258647618,1.16977857957532,0.149977791382911,0.914883827085857
"285","Telecomunicação / Telefonia Móvel","2013.2",0.6937,0.100562538809125,1.23402711341196,0.131494148812819,0.856044608573877
"286","Utilidade Públ / Água Saneamento","2013.2",0.900699999999999,0.0528983181054125,1.10363389317407,0.0750148801014666,0.994043047581884
"287","Bens Indls / Mat Transporte","2013.3",0.681,0.193686386714563,1.24126049954846,0.16187126821897,0.845298400192501
"288","Cons N Cíclico / Bebidas","2013.3",0.950599999999999,0.0847768199132168,1.03060887497712,0.110793613666128,0.979696796553249
"289","Cons N Cíclico / Fumo","2013.3",0.782299999999999,0.0231363070785034,1.18246784439982,0.0559765160536543,0.925044594673978
"290","Cons N Cíclico / Pr Pessoal Limp","2013.3",0.6676,0.0618364744659095,1.27538246257988,0.105641599661129,0.851445332018328
"291","Consumo Cíclico / Comércio","2013.3",0.814499999999999,0.204077464917348,1.17788595922624,0.167258217624117,0.959388113789771
"292","Consumo Cíclico / Tecid Vest Calç","2013.3",0.770199999999999,0.071502837575594,1.22806660203492,0.0891100227793604,0.945856896887294
"293","Mats Básicos / Mineração","2013.3",0.703599999999999,0.0701509157837595,1.29494920015053,0.103774699885748,0.911126257225912
"294","Mats Básicos / Químicos","2013.3",0.853699999999999,0.0441116779878844,1.07999276768714,0.0898630608160155,0.92198982577451
"295","Mats Básicos / Sid Metalurgia","2013.3",0.849599999999999,0.146888501384877,1.10414808664054,0.131833859391813,0.938084214409802
"296","Petróleo, Gás e Biocombustíveis","2013.3",0.767699999999999,0.139904034031317,1.24824984905999,0.13388109080815,0.958281409123353
"297","Telecomunicação / Telefonia Fixa","2013.3",0.6712,0.278254531287462,1.29697208955069,0.187260511292386,0.870527666506423
"298","Telecomunicação / Telefonia Móvel","2013.3",0.838699999999999,0.0277832429282997,1.13333083226663,0.0655519960661874,0.950524569022021
"299","Utilidade Públ / Água Saneamento","2013.3",0.956599999999999,0.0355525506914842,1.0052528636573,0.0872637642536379,0.961624889374572
"300","Bens Indls / Mat Transporte","2013.4",0.6953,0.220697112875605,1.25908047767276,0.151953890668064,0.87543865612587
"301","Cons N Cíclico / Bebidas","2013.4",0.5343,0.211724234080212,1.48363401144663,0.161970447938434,0.792705652315934
"302","Cons N Cíclico / Fumo","2013.4",0.583,0.0405088250738347,1.38513210036824,0.0727126405012648,0.807532014514684
"303","Cons N Cíclico / Pr Pessoal Limp","2013.4",0.879499999999999,0.0466501835911856,1.06673585195121,0.077666597088794,0.938194181791088
"304","Consumo Cíclico / Comércio","2013.4",0.723999999999999,0.140517915983376,1.2340598449376,0.131756403712026,0.893459327734821
"305","Consumo Cíclico / Tecid Vest Calç","2013.4",0.875199999999999,0.0343366941729111,1.09830048496459,0.0722305768999655,0.961232584441008
"306","Mats Básicos / Mineração","2013.4",0.6657,0.112736245163711,1.33496861627188,0.140590043938169,0.88868860785219
"307","Mats Básicos / Químicos","2013.4",0.6395,0.107478599795573,1.37300937062889,0.119329393614281,0.878039492517175
"308","Mats Básicos / Sid Metalurgia","2013.4",0.800699999999999,0.277803182332651,1.15923813711927,0.179562493380195,0.928201976391398
"309","Petróleo, Gás e Biocombustíveis","2013.4",1.1526,0.057968133434436,0.945480559861283,0.0790356897874793,1.08976089329611
"310","Telecomunicação / Telefonia Fixa","2013.4",0.785099999999999,0.158004388805597,1.14697203892888,0.140410213971082,0.900487747763063
"311","Telecomunicação / Telefonia Móvel","2013.4",0.862099999999999,0.0116447881502199,1.11809176971437,0.036221582283173,0.963906914670757
"312","Utilidade Públ / Água Saneamento","2013.4",0.4826,0.112415056303135,1.5445629379506,0.130278169686032,0.74540607385496
"313","Bens Indls / Mat Transporte","2014.1",0.6728,0.5076507195034,1.26506506484667,0.269984493751272,0.851135775628839
"314","Cons N Cíclico / Bebidas","2014.1",0.842499999999999,0.0386713223575178,1.11424330171484,0.056310357080204,0.938749981694752
"315","Cons N Cíclico / Fumo","2014.1",0.878099999999999,0.0303191371754986,1.0489641419463,0.0557889842720765,0.921095413043045
"316","Cons N Cíclico / Pr Pessoal Limp","2014.1",0.5654,0.130095969688691,1.45491553867207,0.135078029242849,0.822609245565188
"317","Consumo Cíclico / Comércio","2014.1",0.715599999999999,0.127040799925367,1.25076524292845,0.119934427218607,0.895047607839598
"318","Consumo Cíclico / Tecid Vest Calç","2014.1",0.719999999999999,0.0322719056063561,1.26667155259212,0.0682480660790257,0.912003517866325
"319","Mats Básicos / Mineração","2014.1",0.6724,0.0423607556181999,1.29527583697283,0.0820268232728958,0.870943472780531
"320","Mats Básicos / Químicos","2014.1",0.872999999999999,0.0195953802175156,1.06476570583188,0.0554680578554786,0.92954046119123
"321","Mats Básicos / Sid Metalurgia","2014.1",0.746699999999999,0.296472680720794,1.22514609820783,0.187075202775963,0.914816591531785
"322","Petróleo, Gás e Biocombustíveis","2014.1",0.6854,0.137649292857705,1.29733680562908,0.152480965626484,0.889194646578171
"323","Telecomunicação / Telefonia Fixa","2014.1",0.796099999999999,0.227460847492742,1.16714314528731,0.196694484645001,0.929162657963226
"324","Telecomunicação / Telefonia Móvel","2014.1",1.1396,0.0229184029271795,0.92011073190497,0.0565672211852661,1.0485581900789
"325","Utilidade Públ / Água Saneamento","2014.1",0.771199999999999,0.0293280314384996,1.17672464537538,0.0713262726098667,0.907490046513492
"326","Bens Indls / Mat Transporte","2014.2",0.819199999999999,0.335086450744567,1.11308661497791,0.237575388836106,0.911840554989903
"327","Cons N Cíclico / Bebidas","2014.2",0.799399999999999,0.0804373357570014,1.14271829973108,0.100732993122679,0.913489008805024
"328","Cons N Cíclico / Fumo","2014.2",0.7,0.0538665698978847,1.27270886516525,0.100931329330314,0.890896205615675
"329","Cons N Cíclico / Pr Pessoal Limp","2014.2",0.821799999999999,0.0480488171026632,1.14748480306802,0.0926909487415315,0.943003011161298
"330","Consumo Cíclico / Comércio","2014.2",0.6807,0.222478729504797,1.2591948141202,0.177724968658416,0.85713390997162
"331","Consumo Cíclico / Tecid Vest Calç","2014.2",0.713599999999999,0.226809612069397,1.27792196666152,0.198893626559808,0.911925115409659
"332","Mats Básicos / Mineração","2014.2",0.786599999999999,0.0441318188665103,1.20113577747797,0.0756886455162195,0.94481340256417
"333","Mats Básicos / Químicos","2014.2",0.6747,0.124672018224416,1.30372114433094,0.140197622759082,0.879620656080085
"334","Mats Básicos / Sid Metalurgia","2014.2",0.7331,0.309332836973222,1.225715755108,0.172257460286469,0.898572220069675
"335","Petróleo, Gás e Biocombustíveis","2014.2",0.7003,0.0843139921832776,1.28496225090848,0.101777622611111,0.899859064311209
"336","Telecomunicação / Telefonia Fixa","2014.2",0.739499999999999,0.388532373299005,1.19426800461459,0.225172655601237,0.883161189412488
"337","Telecomunicação / Telefonia Móvel","2014.2",0.5262,0.0743067065996838,1.49667896894508,0.0956456980289058,0.787552473458901
"338","Utilidade Públ / Água Saneamento","2014.2",0.781199999999999,0.0895465664728371,1.17616864523538,0.100557853305789,0.918822945657878
